id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
631260612988030231,Coffs Jetty Townhouse,100088347,Coffs Harbour Holiday Rentals,,Coffs Harbour,-30.30702,153.13546,Entire home/apt,250,2,1,2022-07-21,0.28,35,284,1,PID-STRA-36146
631300185220491340,Palmetto Cottages | Cottage One,20795993,Anna,,Mid-Coast,-32.34701,152.53856,Entire home/apt,650,3,8,2022-10-26,1.64,2,313,8,PID-STRA-17851-1
631315588955948775,Palmetto Cottages | Cottage Two,20795993,Anna,,Mid-Coast,-32.34675,152.5366,Entire home/apt,300,3,5,2022-10-06,1.27,2,352,5,PID-STRA-17854-2
632748913217824638,3 Hume Street,412596172,Emma,,Mid-Coast,-32.194767,152.531601,Entire home/apt,1015,1,0,,,32,344,0,PID-STRA-35330
632768417108585100,ADRIFT - Your family holiday starts here!,76022684,Pamela,,Nambucca Valley,-30.74816,152.99459,Entire home/apt,263,3,0,,,23,359,0,PID-STRA-35430
632830802891755518,The Botanic Nook - Cosy cottage close to town,45243112,Jodie,,Port Macquarie-Hastings,-31.43293,152.90424,Entire home/apt,195,2,18,2022-10-26,4.06,2,31,18,PID-STRA-11506
632839018391125876,Wylah Place - ‘The Garden’,460451642,Jennifer,,Mid-Coast,-31.737692,152.651764,Entire home/apt,150,1,33,2022-10-30,7.44,2,298,33,PID-STRA-36259
632855394978609330,Wylah Place - ‘The Burrow’,460451642,Jennifer,,Mid-Coast,-31.737692,152.651764,Entire home/apt,90,1,40,2022-11-02,9.09,2,327,40,PID-STRA-36259
633032110031451259,'Gordon's on Gregory' Luxury Apartment @19 Gregory,70292284,James,,Kempsey,-30.88677,153.03778,Entire home/apt,739,2,6,2022-10-03,1.25,12,330,6,PID-STRA-36397
633475699084305397,The Marina 408 - CBD Location,305163448,Forster Holiday Rentals,,Mid-Coast,-32.181015,152.511795,Entire home/apt,238,1,0,,,81,307,0,PID-STRA-21891
633480821225883934,Relax and enjoy time at Everlong in Hawks Nest,451280185,Lisa,,Mid-Coast,-32.674179,152.182159,Entire home/apt,209,2,4,2022-10-17,1.22,1,278,4,PID-STRA-26762
633645543307997303,Vera Doma ~ true home by the sea,457400140,Caine & Erin,,Mid-Coast,-32.19419,152.53387,Entire home/apt,2000,2,2,2022-10-29,0.56,1,316,2,PID-STRA-36332
633666510657420055,KILN HOUSE | Elizabeth Beach,387213467,Angelique,,Mid-Coast,-32.33398,152.53016,Entire home/apt,800,3,0,,,9,344,0,PID-STRA-36347
634824826163838770,Dunbar Court One - Bayview,103743288,Sumah,,Kempsey,-30.88488,153.04159,Entire home/apt,220,2,6,2022-10-27,2.43,10,150,6,PID-STRA-36250
634910830006468100,"""Oceancrest 15""",368080622,Forster Accommodation,,Mid-Coast,-32.18008,152.51609,Entire home/apt,239,3,1,2022-10-04,0.91,89,301,1,PID-STRA-18892
634948954735135064,"""The Palms at One Mile""",368080622,Forster Accommodation,,Mid-Coast,-32.1954,152.53599,Entire home/apt,619,3,1,2022-10-02,0.86,89,338,1,PID-STRA-36115
636404658532477890,Beach cottage with gorgeous garden oasis,259481894,Rebecca,,Kempsey,-30.82127,152.99236,Entire home/apt,250,6,0,,,1,238,0,PID-STRA-36035
636416287217766326,The SHED!,461289374,Chris,,Port Macquarie-Hastings,-31.4356,152.6653,Entire home/apt,160,2,14,2022-10-26,4.24,1,340,14,PID-STRA-37805
637738986297098005,"'Chilli Lane' Beautiful Family Home, Lots to do.",461570083,Tara,,Mid-Coast,-32.38026,152.5022,Entire home/apt,356,2,4,2022-09-29,0.82,1,110,4,PID-STRA-36485
637788269733549603,Admirality House (with Foxtel & Stan),32747564,Stephen,,Coffs Harbour,-30.09598,153.1909,Entire home/apt,270,2,2,2022-10-31,2,1,321,2,PID-STRA-36261
637801462078065783,Beautiful Cottage,461585581,Sarah,,Mid-Coast,-32.47021,151.9896,Entire home/apt,415,2,2,2022-10-02,0.41,1,353,2,PID-STRA-5232
637851721099112717,Linga Longa by the Sea - Harrington,4113871,Lauren,,Mid-Coast,-31.86996,152.69352,Entire home/apt,139,1,22,2022-11-03,6.95,1,341,22,PID-STRA-37553
638639318406111205,Pool House Bellingen,461788122,Jo,,Bellingen,-30.48129,152.94948,Entire home/apt,379,2,11,2022-10-05,3.67,1,218,11,PID-STRA-36681
638654325946169972,Bluehaven Woolgoolga -Ocean Views-Brand New Luxury,461790011,Belinda,,Coffs Harbour,-30.11099,153.20591,Entire home/apt,455,3,3,2022-10-29,0.69,1,323,3,PID-STRA-35815
638724559600318922,Dondingalong Retreat,159529466,Elders,,Kempsey,-31.11264,152.73153,Entire home/apt,360,2,1,2022-06-12,0.21,145,321,1,PID-STRA-36420
638808575127726883,Relaxing townhouse hosted by Hawks Nest Holidays,286008017,David,,Mid-Coast,-32.671989,152.173279,Entire home/apt,148,3,6,2022-10-30,1.43,1,241,6,PID-STRA-35841
639534610069695922,"FIDDLE LEAF COTTAGE
Unforgettable Charm",8577880,Rosalie,,Kempsey,-31.02333,152.94811,Private room,160,1,9,2022-11-01,2.43,1,347,9,PID-STRA-37095
640016787511341840,Shoreline 8 - Breathtaking 180 degree water views!,368080622,Forster Accommodation,,Mid-Coast,-32.17634,152.50198,Entire home/apt,326,3,2,2022-10-20,0.48,89,325,2,PID-STRA-36583
640275147513427450,Fantastic 4 bedroom riverfront farmhouse cottage,462168374,Peter,,Mid-Coast,-32.17988,152.3634,Entire home/apt,350,2,0,,,1,143,0,PID-STRA-8443-2
640687333799258612,queen bed dble room with ensuite in Victorian BnB,462276650,Margaret,,Mid-Coast,-31.86951,152.37835,Private room,140,2,2,2022-10-23,1.82,1,88,2,PID-STRA-36622
640749186353322215,"Farm Stay 'Baroona Dairy', Nabiac",3004005,Hannah,,Mid-Coast,-32.09519,152.33974,Entire home/apt,200,2,10,2022-10-30,3.95,1,105,10,PID-STRA-37532
640851728794346012,"""Twin Pines Unit 701""",368080622,Forster Accommodation,,Mid-Coast,-32.18183,152.51445,Entire home/apt,350,3,0,,,89,269,0,PID-STRA-28711
640888482513467355,Willow Close. At the Shangri-La.,47680613,Lachlan,,Kempsey,-31.06293,153.05297,Entire home/apt,79,1,23,2022-07-31,4.73,3,0,23,PID-STRA-2920
640994366411960709,Beachside Bliss - location location at Town Beach,43662800,Susan,,Port Macquarie-Hastings,-31.4308592,152.9212533,Entire home/apt,401,2,10,2022-10-24,2.50,67,313,10,PID-STRA-511
641551257506420352,Lge  5BR house sleeps 16 2min to Shelly Beach,462461200,Shona,,Port Macquarie-Hastings,-31.4607089,152.9116969,Entire home/apt,679,2,3,2022-10-29,2.65,1,309,3,PID-STRA-36718
642241493583483335,Back to nature at Tree Top High,21051729,Lee,,Kempsey,-30.91181,153.0676,Entire home/apt,120,1,43,2022-10-31,9.63,1,135,43,PID-STRA-36788
642273351467325652,4 Bedroom Farm Cottage on Bellinger River,462611288,Oliver,,Bellingen,-30.456923580494866,152.9192961730164,Entire home/apt,482,2,11,2022-10-27,3.20,1,307,11,PID-STRA-36737
643028632069480655,Marley's,27077736,Pacific Palms,,Mid-Coast,-32.34329,152.53948,Entire home/apt,322,1,0,,,116,337,0,PID-STRA-35953
643175925927920325,Coastal getaway - A farm stay with a pool,336791859,Nic,,Kempsey,-31.06913,152.92194,Entire home/apt,400,2,1,2022-08-28,0.43,1,344,1,PID-STRA-37000
643946414503777869,Lovely 2 bedroom unit with pool access,93070054,Laura,,Port Macquarie-Hastings,-31.48065,152.91989,Entire home/apt,227,1,4,2022-10-02,0.91,2,52,4,PID-STRA-36707
644402595014041836,"Yaringa - 13 Seaview Street, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88842,153.03956,Entire home/apt,353,3,0,,,57,310,0,PID-STRA-36805
645017102928782689,Private Riverfront Caravan - Minutes from town,391601628,Chris,,Mid-Coast,-31.90984,152.47832,Entire home/apt,180,2,0,,,1,301,0,Exempt
645239220145081358,"Gumtree Gunya Tahlee, a tranquil oasis for family",264887272,Julianne,,Mid-Coast,-32.6685521,152.004951,Entire home/apt,89,2,1,2022-10-03,0.91,3,315,1,PID-STRA-23487-2
645976299156387218,Lindy Loo,23595955,Alison,,Mid-Coast,-32.67083,152.17203,Entire home/apt,385,2,0,,,34,320,0,PID-STRA-8992
645976956778639360,27 Binda Street Hawks Nest,23595955,Alison,,Mid-Coast,-32.66985,152.1736,Entire home/apt,268,2,1,2022-10-02,0.86,34,344,1,PID-STRA-35612
646689494217699527,Shelly Beach Garden Apartment,127635260,Leonie,,Port Macquarie-Hastings,-31.45846,152.9272,Entire home/apt,130,2,7,2022-11-04,3.82,1,39,7,PID-STRA-37939
647161812474915074,"Back Creek Retreat - Modern, Fresh, Heart of SWR",103743288,Sumah,,Kempsey,-30.88622545892453,153.03891115833588,Entire home/apt,213,2,14,2022-11-01,3.50,10,285,14,PID-STRA-33258
647916603456960563,Studio & Caravan Private Rural Property in Korora,350277163,Sharlette,,Coffs Harbour,-30.24719,153.12634,Private room,230,3,0,,,3,0,0,Exempt
648701893215884134,Charming 5 bed cottage with fire place and spa,328318748,Izabella,,Nambucca Valley,-30.73262,152.95916,Entire home/apt,290,3,4,2022-10-03,1.33,1,147,4,Exempt
648761455015348533,Lighthouse Beach Bliss,159529466,Elders,,Port Macquarie-Hastings,-31.47789,152.92706,Entire home/apt,576,2,1,2022-09-19,0.63,145,284,1,PID-STRA-36413
648864062787033046,Del Boca Vista - Extended,412596172,Emma,,Mid-Coast,-32.1970379,152.5277063,Entire home/apt,1056,1,0,,,32,329,0,PID-STRA-30650
648933203564529648,Sojourn at the Cove - opposite Heros Beach,41345815,Bram,,Mid-Coast,-32.67319,152.03794,Entire home/apt,323,2,3,2022-10-29,0.74,1,315,3,PID-STRA-36991
648987485816610610,The Surf Ranch - Crescent Head,35665013,Andy,,Kempsey,-31.13228,152.89022,Entire home/apt,450,2,3,2022-10-29,0.77,1,93,3,PID-STRA-37121
649409111115872010,The Harbour Master,276717433,Cardow Holidays,,Coffs Harbour,-30.06229,153.1989,Entire home/apt,844,2,2,2022-09-18,0.88,35,135,2,PID-STRA-37005
649410502261407628,Casa Coronation- Our coastal retreat,8192662,Tatjana,,Coffs Harbour,-30.36397,153.10215,Entire home/apt,350,2,0,,,2,255,0,PID-STRA-37058
649428011611185024,Bluey's Beach -Stunning beach house.,43472208,Elizabeth,,Mid-Coast,-32.35423,152.53341,Entire home/apt,1000,3,1,2022-10-03,0.88,4,183,1,PID-STRA-27089
650170067640853313,Fi's Beach Pad,197411640,Fiona,,Port Macquarie-Hastings,-31.44901,152.92939,Entire home/apt,155,1,19,2022-10-09,4.32,2,208,19,PID-STRA-1265
650815051843027170,Casa Coronation- Private room 300m from the beach!,8192662,Tatjana,,Coffs Harbour,-30.36318,153.10065,Private room,100,1,2,2022-08-08,0.50,2,339,2,PID-STRA-37058
651022315450660039,Oceans 1 - Jewel in the heart of South West Rocks,209275758,Tim,,Kempsey,-30.8855662,153.0419349,Entire home/apt,164,2,10,2022-10-30,3.90,1,291,10,PID-STRA-38195
651196944421576285,Lovely 2 bedroom villa in quiet neighbourhood,457375533,Cindi,,Coffs Harbour,-30.25768,153.13098,Entire home/apt,120,3,12,2022-10-15,3.24,1,6,12,PID-STRA-37111
653846384453515766,Astor One - Spectacular Coastal & Mountain Views,70292284,James,,Kempsey,-30.88405,153.04028,Entire home/apt,315,2,6,2022-10-04,1.51,12,278,6,PID-STRA-36808
653916010823532480,SALTY SEA Beach House,64829528,Belinda,,Mid-Coast,-32.197028374656455,152.53770687301636,Entire home/apt,500,2,7,2022-10-30,1.72,1,196,7,PID-STRA-37478
653962561694502864,Spectacular Ocean View executive Villa,54916560,Gary & Sharon,,Coffs Harbour,-30.23884,153.14804,Entire home/apt,204,2,10,2022-10-26,3.85,1,204,10,PID-STRA-37234
654530795518845282,Coasters 2,97309690,McGrath Estate Agents,,Coffs Harbour,-30.36615,153.09977,Entire home/apt,196,3,3,2022-09-27,0.80,106,298,3,Exempt
655166148714883942,Sunset Pond Paradise,8443690,Isaac,,Coffs Harbour,-30.25780766557592,153.13122458275518,Entire home/apt,214,1,4,2022-09-27,1.05,1,342,4,Exempt
655258125009837475,"""Shores Unit 202""",368080622,Forster Accommodation,,Mid-Coast,-32.17882,152.5169,Entire home/apt,215,3,2,2022-10-25,1.58,89,331,2,PID-STRA-37071
655383231367957216,CBD★ Cozy Garden 1BR ★Close everything★,166686072,Hana,,Coffs Harbour,-30.30574,153.10708,Entire home/apt,196,2,2,2022-07-29,0.49,2,62,2,PID-STRA-33514
655924489146406475,Hidden Valley Farm cottage,44975754,Roz,,Mid-Coast,-31.965120868094896,152.33772371642456,Entire home/apt,220,2,6,2022-10-03,1.45,1,357,6,PID-STRA-37312
655962191333376864,Kanani,55039714,Monique,,Coffs Harbour,-30.25751,153.13687,Entire home/apt,581,3,3,2022-09-29,0.76,64,347,3,PID-STRA-36269
656080579139639365,"Binnowee - A green place, between ocean and lake",359599,Ken,,Mid-Coast,-32.24867,152.51494,Entire home/apt,472,2,3,2022-10-07,0.80,12,326,3,PID-STRA-37315
656646764162057242,"Palm Hill - pool, ducted aircon, space",43662800,Susan,,Port Macquarie-Hastings,-31.4658271,152.9111453,Entire home/apt,791,1,3,2022-08-25,0.75,67,62,3,PID-STRA-36739
656907515328903963,Hola Verano - Cosy cottage by the beach,465980531,Javier,,Mid-Coast,-32.0592577,152.5361863,Entire home/apt,135,3,0,,,1,329,0,PID-STRA-35410
656928089721213448,Platypus Point @ Comboyne Village,28536240,Kristine & Sean,,Port Macquarie-Hastings,-31.60371,152.46754,Entire home/apt,250,1,6,2022-10-23,4.29,3,343,6,PID-STRA-16659-1
657716581500583172,"""The Strand 602""",368080622,Forster Accommodation,,Mid-Coast,-32.18033,152.51464,Entire home/apt,513,3,0,,,89,286,0,PID-STRA-37072
657741399097090418,"""Camelot Unit 12""",368080622,Forster Accommodation,,Mid-Coast,-32.18659,152.51133,Entire home/apt,204,3,2,2022-10-04,1.50,89,306,2,PID-STRA-37073
658156445341236110,Beautiful 2 bedroom on an acre near Bellingen,16266967,Jeffrey,,Bellingen,-30.46202,153.00499,Entire home/apt,200,1,27,2022-10-27,6.86,1,311,27,PID-STRA-37415
658282148331044951,The Farmhouse,55039714,Monique,,Nambucca Valley,-30.75313,152.97842,Entire home/apt,688,4,0,,,64,350,0,PID-STRA-36605
658297778168826043,Salt on Sapphire,100088347,Coffs Harbour Holiday Rentals,,Coffs Harbour,-30.239629517552288,153.14891891861433,Entire home/apt,268,2,0,,,35,296,0,PID-STRA-20835
658369501625361841,"Nice cosy 1 Bedroom House, close to everything!",343502256,Corben,,Port Macquarie-Hastings,-31.4434627,152.9071998,Entire home/apt,82,2,2,2022-10-06,1.15,1,121,2,PID-STRA-37513
658438666449412379,Salty Palms,369201640,Ashley,,Mid-Coast,-32.37926,152.50656,Entire home/apt,875,1,0,,,1,101,0,PID-STRA-39222
658895843335951261,Cottage by the river,23595955,Alison,,Mid-Coast,-32.669014,152.1707111,Entire home/apt,283,2,3,2022-10-09,1.84,34,341,3,PID-STRA-36750
658930655972706165,Adorable 1 bedroom guesthouse,466468275,Thio Lian Sum,,Coffs Harbour,-30.2854,153.12123,Entire home/apt,107,1,53,2022-10-29,12.62,1,341,53,Exempt
659094723920306441,'Eden's Rest' - apartment with Pool and Spa,128339270,Stuart P,,Port Macquarie-Hastings,-31.44854,152.91555,Entire home/apt,150,1,4,2022-10-25,4,1,226,4,PID-STRA-40209
659677572892111496,SPACIOUS FAMILY HOME / FORSTER,227914118,Alexandro,,Mid-Coast,-32.1899753,152.5258712,Entire home/apt,181,2,3,2022-10-27,0.92,5,326,3,PID-STRA-37502
659683250039035440,MAHALO | Boomerang Beach,387213467,Angelique,,Mid-Coast,-32.34254,152.53808,Entire home/apt,1000,3,0,,,9,337,0,PID-STRA-37411
659906392431074724,Sambolo Surf Ranch (incl Linen),25459118,Elena,,Mid-Coast,-32.3442151,152.5370165,Entire home/apt,700,2,4,2022-10-08,2.45,1,24,4,PID-STRA-37756
660244551733448262,Nautilus - 5 Stephen Street,412596172,Emma,,Mid-Coast,-32.196658,152.5379255,Entire home/apt,596,1,0,,,32,0,0,PID-STRA-36073
660472321489180414,Lovely 2 bedroom unit lakeside with free parking,202128685,Monika,,Mid-Coast,-32.1867654206156,152.51147752698364,Entire home/apt,225,1,0,,,1,358,0,PID-STRA-42089
660990488916336756,CBD Bellecrest - 4 bedroom,73522100,Bob And Wendy,,Port Macquarie-Hastings,-31.42926,152.91267,Entire home/apt,493,2,0,,,3,71,0,PID-STRA-35307
661124848053125829,11 Coast at Boomerang Beach,417726822,Palms Prestige,,Mid-Coast,-32.3372213,152.5432781,Entire home/apt,510,2,1,2022-09-06,0.49,12,311,1,PID-STRA-36897
661138958794109604,Ernora Court,97309690,McGrath Estate Agents,,Bellingen,-30.49286,153.01426,Entire home/apt,182,3,3,2022-10-16,0.78,106,286,3,PID-STRA-37560
661396993869415828,Sawtell cottage. 5min to beach.,13400664,Jo,,Coffs Harbour,-30.3605419,153.1024095,Entire home/apt,258,2,1,2022-10-16,1,1,221,1,PID-STRA-37578
661619610911981404,Balawunga - gorgeous coastal home in bush setting,21718414,Jacqui,,Coffs Harbour,-30.09604,153.18196,Entire home/apt,700,3,0,,,1,42,0,PID-STRA-39973
661684158112837311,A peaceful unit close to town,79942958,Katelyn,,Coffs Harbour,-30.29918,153.0995,Entire home/apt,210,2,12,2022-10-29,5.81,1,64,12,PID-STRA-37719
661716854869705138,"5 Bedroom house with a pool, deck and amazing view",28078051,Yaron,,Bellingen,-30.43878,152.89366,Entire home/apt,800,2,0,,,2,44,0,PID-STRA-3807
661749544753316545,Beach Haven - Modern  3 bedroom Villa in Old Bar,190250805,Annette,,Mid-Coast,-31.968885,152.5826085,Entire home/apt,229,1,9,2022-10-29,3.25,1,335,9,PID-STRA-36848
661773309169785792,Duck Heaven in Bellingen Shire,22024887,Janene,,Bellingen,-30.46269,153.00955,Entire home/apt,150,1,4,2022-10-04,0.98,1,243,4,PID-STRA-37584
661907827727360895,"Crystal Waters 2, 2 Munster Street",159529466,Elders,,Port Macquarie-Hastings,-31.42902,152.91136,Entire home/apt,184,3,1,2022-09-09,0.52,145,295,1,PID-STRA-37224
663158761892626784,3/33 Wharf Street,412596172,Emma,,Mid-Coast,-32.1737682,152.5017175,Entire home/apt,305,1,0,,,32,358,0,PID-STRA-37331
663452301440068045,Bec's Beach House,239468591,Rebecca,,Mid-Coast,-32.1830283,152.5338772,Entire home/apt,215,2,5,2022-10-14,2.68,1,147,5,PID-STRA-38594
663472844436656089,"""Flora Place 6""",368080622,Forster Accommodation,,Mid-Coast,-32.16707,152.49708,Entire home/apt,239,3,2,2022-10-03,1.62,89,283,2,PID-STRA-37380
663486366536802348,"""1/33 Wharf Street""",368080622,Forster Accommodation,,Mid-Coast,-32.17327,152.50245,Entire home/apt,280,3,1,2022-10-02,0.88,89,325,1,PID-STRA-13192-1
663940025474273388,36 Wyuna Place,412596172,Emma,,Mid-Coast,-32.212379,152.5213165,Entire home/apt,536,1,0,,,32,358,0,PID-STRA-36992
664099632260889021,59 on Swift-2 bed house with separate 1 bed studio,462164667,Holly,,Port Macquarie-Hastings,-31.4477171,152.9237407,Entire home/apt,500,2,12,2022-10-04,4.29,2,337,12,PID-STRA-37698
664658636713354345,A Waterfront on Palmway,412596172,Emma,,Mid-Coast,-32.1787373,152.4853874,Entire home/apt,469,1,0,,,32,344,0,PID-STRA-39624
664696700068928450,Beaches Apartment 8 - 8/13-15 Beach Road,23595955,Alison,,Mid-Coast,-32.67495602849946,152.1843711883606,Entire home/apt,289,2,0,,,34,337,0,PID-STRA-11962
664771705330897118,Sweeping view of the Myall River,23595955,Alison,,Mid-Coast,-32.6782779,152.1649878,Entire home/apt,344,2,1,2022-10-16,1,34,342,1,PID-STRA-11068
664775371189460922,"Chillax - Barrel Sauna, Outdoor Retreat Space, Pet-Friendly, Walk to Beach",55039714,Monique,,Coffs Harbour,-30.29086,153.13469,Entire home/apt,368,3,4,2022-10-29,1.33,64,349,4,PID-STRA-36429
664827692473551804,Views of the River,23595955,Alison,,Mid-Coast,-32.6774432,152.1677811,Entire home/apt,296,2,0,,,34,309,0,PID-STRA-21009
665738065714162197,Regatta Park: where the land meets the sea,465085975,Jamie,,Mid-Coast,-32.16962,152.36348,Entire home/apt,570,2,1,2022-10-02,0.88,1,156,1,PID-STRA-37757
666118149139753540,The Lodge - 3rd Night FREE November,85782630,Alexandra,,Mid-Coast,-32.38368,152.5045,Entire home/apt,379,2,1,2022-10-03,0.91,4,221,1,PID-STRA-37554
667771862614684885,"Retro beachhouse, moments walk to beach + cafes",47365333,Christopher,,Nambucca Valley,-30.747059892924387,152.99660499629516,Entire home/apt,279,2,4,2022-10-15,1.56,1,311,4,PID-STRA-32871
667818829201714074,Idyll Lakehouse - Absolute Waterfront Farmstay,10194482,Ellie,,Mid-Coast,-32.28278,152.45899,Entire home/apt,493,2,0,,,1,153,0,PID-STRA-41132
668473329481946343,Off Grid Cob Home,468810697,Mel And Tom,,Mid-Coast,-31.71337,152.63639,Entire home/apt,170,1,12,2022-10-28,4.00,1,152,12,Exempt
668563479286418331,Sea Farm Berangoss,149920988,Courtney,,Kempsey,-31.18847,152.90665,Entire home/apt,593,2,0,,,1,342,0,PID-STRA-39901
668574761861057510,Private guest suite on acreage with pool.,167152090,Jessica,,Port Macquarie-Hastings,-31.639179950626307,152.7438922226429,Private room,300,3,0,,,2,26,0,PID-STRA-41721
669003857346037118,"The Upper Deck - walk to river, beach, cafes",43662800,Susan,,Port Macquarie-Hastings,-31.6363535,152.8280996,Entire home/apt,230,1,3,2022-10-15,1.18,67,21,3,PID-STRA-26685
669071643067258855,NEW LISTING DISCOUNT :Secluded Cottage by the lake,301778313,Joshua,,Mid-Coast,-32.51265,152.2152,Entire home/apt,133,2,2,2022-10-15,2,1,244,2,PID-STRA-37289
669218445236165370,"Bright, modern 3 bed unit in central location",398695631,Gemma,,Port Macquarie-Hastings,-31.43015,152.89878,Entire home/apt,350,3,2,2022-10-23,2,1,142,2,PID-STRA-40435
669226173156253882,renovated bungalow near the beach,1949734,Belinda,,Port Macquarie-Hastings,-31.44246,152.90702,Entire home/apt,180,2,1,2022-10-09,1,1,135,1,PID-STRA-40813
669323839139354860,Tasman Towers Penthouse Apt 21,43662800,Susan,,Port Macquarie-Hastings,-31.42834013946176,152.91183773567053,Entire home/apt,375,1,0,,,67,35,0,PID-STRA-37776
669696762086064094,"Tradewinds 6 - 6/3-7 Livingstone Street, South West Rocks",190222124,Elders Lifestyle Group,,Kempsey,-30.88526,153.04067,Entire home/apt,330,3,0,,,57,44,0,PID-STRA-37835
669709386574206126,Studio Getaway near Wallis Lake,198545354,Dollcie,,Mid-Coast,-32.18464,152.51294,Entire home/apt,200,3,0,,,1,353,0,PID-STRA-42922
670588396192441725,10/13 Beach Road Hawks Nest,23595955,Alison,,Mid-Coast,-32.67495602849946,152.18434973068847,Entire home/apt,289,2,0,,,34,184,0,PID-STRA-9286
671169490923268903,2/22 Bennett Street Hawks Nest,23595955,Alison,,Mid-Coast,-32.6754525,152.1836485,Entire home/apt,268,2,1,2022-10-01,0.83,34,314,1,PID-STRA-11942
671194322890410156,8/22 BENNETT STREET HAWKS NEST,23595955,Alison,,Mid-Coast,-32.6754525,152.1836485,Entire home/apt,276,2,0,,,34,307,0,PID-STRA-15616
671295052152962459,5/14 Bennett Street Hawks Nest,23595955,Alison,,Mid-Coast,-32.6747717,152.1837577,Entire home/apt,276,2,0,,,34,343,0,PID-STRA-8793-5
671329225677652897,6/22 Bennett Street Hawks Nest,23595955,Alison,,Mid-Coast,-32.6754525,152.1836485,Entire home/apt,276,2,0,,,34,313,0,PID-STRA-26838
672016050353161091,5/22 Bennett Street Hawks Nest,23595955,Alison,,Mid-Coast,-32.6754525,152.1836485,Entire home/apt,276,2,0,,,34,343,0,PID-STRA-8814-5
673352418370206593,2440 Crescent Head Modern 1 Bedroom with Pool,295332327,Michelle,,Kempsey,-31.1689683,152.950152,Entire home/apt,150,2,2,2022-10-02,1.67,1,114,2,PID-STRA-38035
673433762340120931,SALT | Blueys Beach,387213467,Angelique,,Mid-Coast,-32.34925,152.53728,Entire home/apt,800,3,0,,,9,336,0,PID-STRA-22172
673499266463588643,Aracalm beach house-dog friendly inside,205846929,Heather,,Kempsey,-30.8886,153.06822,Entire home/apt,190,2,5,2022-10-30,2.17,1,111,5,PID-STRA-38002
673555385897436299,'SEA NEST' your private beachside destination!,470109738,Steve And Penny,,Nambucca Valley,-30.63372,153.01259,Entire home/apt,266,2,2,2022-10-15,1.43,1,342,2,PID-STRA-27957
673654785531586968,Lyons villa   “Perfect to your Dream”,229627782,Sain,,Port Macquarie-Hastings,-31.46361,152.82697,Entire home/apt,300,1,0,,,2,60,0,PID-STRA-41555
674265586373251298,Lillian Willoughby Villa 6 at Tahlee,264887272,Julianne,,Mid-Coast,-32.66771,152.00418,Entire home/apt,89,2,2,2022-09-26,1.05,3,313,2,PID-STRA-24077
674333266717336593,The Croft - Telegraph Retreat Cottages,23716076,Carla,,Port Macquarie-Hastings,-31.3011822,152.8050159,Entire home/apt,270,1,8,2022-11-01,2.40,3,112,8,PID-STRA-38111
674833037083321437,Zepher at Les Luna,433259545,Tiny Away,,Kempsey,-31.15816,152.91518,Entire home/apt,236,1,7,2022-10-16,3.00,1,253,7,Exempt
675584626881096829,Rainbow Beach Retreat,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.588983,152.8368759,Entire home/apt,420,3,0,,,60,343,0,PID-STRA-37061
675613451121605040,The Byre - Telegraph Retreat Cottages,23716076,Carla,,Port Macquarie-Hastings,-31.30167,152.8044,Entire home/apt,270,1,4,2022-10-26,1.58,3,130,4,PID-STRA-38111
675704168017931420,"Drift. Family Friendly Home with Ocean Views, Pool and Firepit",55039714,Monique,,Coffs Harbour,-30.25813,153.13479,Entire home/apt,478,3,4,2022-10-31,1.32,64,322,4,PID-STRA-38104
676895077413414197,Peaceful River Cottage,378702511,Sheree,,Mid-Coast,-32.6600481,152.15678,Entire home/apt,250,5,0,,,1,350,0,PID-STRA-41426
676943149873390372,Black Cockatoo ~ Country Retreat,17382227,Michelle,,Port Macquarie-Hastings,-31.26458,152.66265,Entire home/apt,329,2,4,2022-10-08,2.18,1,143,4,PID-STRA-37887
677031310502618428,The Farmhouse - Telegraph Retreat Cottages,23716076,Carla,,Port Macquarie-Hastings,-31.3011822,152.8050159,Entire home/apt,345,2,11,2022-10-29,6.88,3,136,11,PID-STRA-38111
677066270178398207,"MANNING has it all!! 
STYLE,SUN ,SHOPS and SURF !!",471032266,Sharyn,,Coffs Harbour,-30.2789002,153.1352821,Entire home/apt,204,2,6,2022-10-28,4.19,1,343,6,PID-STRA-38222
677679339299991725,4 Star 3 Bedroom 2 Bath Apartment - 2 Nights,471175190,Drew,,Mid-Coast,-32.6623212,152.1561584,Entire home/apt,371,2,2,2022-10-03,1.46,4,319,2,PID-STRA-23672-1
678409534615674752,HISTORIC POST OFFICE STAY // PURE TRANQUILITY,227914118,Alexandro,,Mid-Coast,-32.4065643,152.2740143,Entire home/apt,120,2,2,2022-10-13,1.76,5,163,2,PID-STRA-24153
678554702715714703,Mountain View Retreat,188616506,Mid North Coast Holidays,,Port Macquarie-Hastings,-31.6427571,152.7899199,Entire home/apt,238,3,0,,,60,336,0,PID-STRA-37060
679070705535672136,'Sugarloaf' mountain & creek views lux apartment,103743288,Sumah,,Kempsey,-30.8861518,153.0385736,Entire home/apt,222,2,6,2022-10-15,2.17,10,307,6,PID-STRA-37177
